id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
297761,Suicide Squad,Action-Adventure-Fantasy,en,From DC Comics comes the Suicide Squad an antihero team of incarcerated supervillains who act as deniable assets for the United States government undertaking high-risk black ops missions in exchange for commuted prison sentences.,51.35,DC Entertainment-Dune Entertainment-Warner Bros. Pictures-Atlas Entertainment-DC Comics-DC Films-Lin Pictures,8/3/16,175000000,746846894,123,Released,Worst Heroes Ever,5.9,19723,Will Smith-Jared Leto-Margot Robbie-Joel Kinnaman-Viola Davis-Jai Courtney-Jay Hernandez-Adewale Akinnuoye-Agbaje-Cara Delevingne-Ike Barinholtz-Scott Eastwood-Adam Beach-Karen Fukuhara-Common-David Harbour-Jim Parrack-Alex Meraz-Corina Calderon-Ben Affleck-Ezra Miller-Robin Atkin Downes-Shailyn Pierre-Dixon-Matt Baram-Alain Chanoine-Ted Whittall-Michael Murray-Jaime FitzSimons-Christopher Dyson-Bambadjan Bamba-Robert B. Kennedy-Billy Otis-James McGowan-Derek Perks-Aidan Devine-Andrew Bee-Clive McLean-Frank J. Zupancic-Kent Sheridan-Roger Shank-Dwight Ireland-Amanda Brugel-Peter Tufford Kennedy-Rosemary De Los Santos-Kevin Hanchard-Joel Lacoursiere-Jameson Kraemer-Ho Chow-Birgitte Solem-Kevin Vance-Tyler Grey-Nathan Brown-Kenneth Choi-Nicolas Van Burek-Agueda Cardenas-Daniela Uruena-Nicolas Uruena-Ariane Bellamar-Murray Urquhart-Tim Ajro-Devlin Anderson-Briana Andrade-Gomes-Raffi Atamian-John Byers-Heather Byrne-Corey Chainey-Shak Chaudhry-James Chilli Chillingworth-Andrew Christie-Alex Chung-Gavin R. Downes-Reid Eastwood-Scott Edgecombe-Brendan Egan-Jeff Ellenberger-Tatyana Figueiredo-Gary 'Si-Jo' Foo-Tazito Garcia-Brianna Goldie-William Hainsworth-Shawn J. Hamilton-Shane Harbinson-Fatimah Hassan-Dexter Howe-Mellanie Hubert-David Ingram-Shane Clinton Jarvis-Sergio Kato-Kevin Kent-Martin Kessler-Melissa Lem-John MacDonald-Stephanie Manchulenko-Matthew Mease-Christopher Meneses-Valiant Michael-Sabine Mondestin-Justin Moses-Drew Moss-Afsheen Olyaie-Dan Petronijevic-Alisha Phillips-Tamina Pollack-Paris-Michael Prather-Dennisha Pratt-Asad Que-Mark Quigley-Darryl Quon-Hugh Scott-Attila Sebesy-Rick Silver-Connor Skific-Amos Stern-Goran Stjepanovic-Vivienne Taylor-Jasmine Ren�e Thomas-Alen Toric-Dallas Wade-Joe Warshaw-James Weicht-Taylor Whittaker-Robert L. Wilson-Ryan Groves-Tony Watt,anti hero-secret mission-villain-superhero-supervillain-dc extended universe (dceu),/xFw9RXKZDvevAGocgBK0zteto4U.jpg,/zC70x9wqPPtxU99HsoGsxQ8IhSw.jpg,209112-293660-271110-246655-284052-259316-297762-291805-118340-102899-127585-99861-135397-269149-283366-263115-49521-330459-283995-76338-127380
967614,X-Men: Days of Future Past - Rogue Cut,Adventure-Action-Fantasy-Science Fiction,en,Anna Paquin the actress who played Rogue in the first three X-Men films shot scenes for the 2014 theatrically released movie (Days of Future Past) but they later ended up on the cutting room floor due to time constraints. This extended version contains the scenes involving the character Rogue along with a few other changes from the original film.,5.379,,7/14/15,220000000,746000000,142,Released,X-Men: Days of Future Past - Rogue Cut,9,1,Hugh Jackman-Anna Paquin-James McAvoy-Michael Fassbender-Jennifer Lawrence-Nicholas Hoult-Patrick Stewart-Ian McKellen-Halle Berry-Elliot Page-Peter Dinklage-Evan Peters-Josh Helman-Shawn Ashmore-Omar Sy-Daniel Cudmore-Fan Bingbing-Adan Canto-Booboo Stewart-Evan Jonigkeit-Famke Janssen-James Marsden-Kelsey Grammer-Lucas Till-Mark Camacho,superhero team-marvel comics,/oY9G3W7MS2V1LZrcSwYOFwHz5hp.jpg,/Av8Yna9Oy7QYzLk2cZ35ZsMZp27.jpg,
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure-Family-Fantasy,en,Siblings Lucy Edmund Susan and Peter step through a magical wardrobe and find the land of Narnia. There they discover a charming once peaceful kingdom that has been plunged into eternal winter by the evil White Witch Jadis. Aided by the wise and magnificent lion Aslan the children lead Narnia into a spectacular climactic battle to be free of the Witch's glacial powers forever.,363.431,Walt Disney Pictures-Walden Media-C.S. Lewis Company,12/7/05,180000000,745013115,143,Released,Evil Has Reigned For 100 Years...,7.12,9361,Georgie Henley-Skandar Keynes-William Moseley-Anna Popplewell-Tilda Swinton-James McAvoy-Jim Broadbent-Kiran Shah-James Cosmo-Judy McIntosh-Elizabeth Hawthorne-Patrick Kake-Shane Rangi-Brandon Cook-Cassie Cook-Morris Lupton-Shelly Edwards-Susan Haldane-Margaret Bremner-Jaxin Hall-Terry Murdoch-Katrina Browne-Lee Tuson-Elizabeth Kirk-Felicity Hamill-Kate O'Rourke-Sonya Hitchcock-Lucy Tanner-Tiggy Mathias-Gregory Cooper-Richard King-Russell Pickering-Ben Barrington-Charles Williams-Vanessa Cater-Allison Sarofim-Alina Phelan-Stephen Ure-Sam La Hood-Ajay Ratilal Navi-Bhoja 'BK' Kannada-Zakiuddin Mohd. Farooque-M. Ramaswami-Praphaphorn 'Fon' Chansantor-Nikhom Nusungnern-Doungdieo Savangvong-Rachael Henley-Mark Wells-Noah Huntley-Sophie Winkleman-Liam Neeson-Ray Winstone-Dawn French-Rupert Everett-Cameron Rhodes-Philip Steuer-Jim May-Sim Evan-Jones-Douglas Gresham-Michael Madsen,saving the world-sibling relationship-witch-based on novel or book-self sacrifice-winter-cupboard-beaver-lion-fairy tale-epic-surrealism-battle-based on children's book-fantasy world-duringcreditsstinger-1940s-high fantasy-based on young adult novel-faun-good versus evil,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,2454-10140-24257-21-481-1593-32657-953-425-809-950-118-9738-8355-285-810-674-675-767-808-38757
62211,Monsters University,Animation-Family,en,A look at the relationship between Mike and Sulley during their days at Monsters University ��� when they weren't necessarily the best of friends.,60.555,Pixar-Walt Disney Pictures,6/19/13,200000000,743559607,104,Released,School never looked this scary.,7,9556,Billy Crystal-John Goodman-Steve Buscemi-Helen Mirren-Peter Sohn-Joel Murray-Sean Hayes-Dave Foley-Charlie Day-Alfred Molina-Tyler Labine-Nathan Fillion-Aubrey Plaza-Bobby Moynihan-Noah Johnston-Julia Sweeney-Bonnie Hunt-John Krasinski-Bill Hader-Beth Behrs-Bob Peterson-John Ratzenberger-Lori Alan-Carlos Alazraqui-Jack Angel-Bob Bergen-Gregg Berger-Rodger Bumpass-Neil Campbell-Ava Acres-Sherry Lynn-Paul Lazenby-Aram� Scott-Joseph John Schirle-Kristen Li-Davin Ransom-Raymond Ochoa-Calum John-Montse Hernandez-Mason Cook-Makenna Cowgill-Tyree Brown-Jack Bright-Isabella Acres-April Winchell-Colette Whitaker-Jim Ward-Marcia Wallace-David Theune-Tara Strong-Mindy Sterling-Joel Spence-Betsy Sodaro-Patrick Seitz-Dan Scanlon-Jan Rabson-Cristina Pucelli-Jeff Pidgeon-Dannah Feinglass Phirman-Donovan Patton-Bret 'Brook' Parker-Colleen O'Shaughnessey-Laraine Newman-David Neher-Pam Murphy-Matthew Mercer-Alec Medlock-Allan McLeod-Mickie McGowan-Tricia McAlpin-Mona Marshall-Jason Marsden-Danny Mann-Dawnn Lewis-Elissa Knight-John Kassir-Brandon Johnson-Jess Harnell-Mike Hanford-Daniel Gerson-Teresa Ganzel-Donald Fullilove-Andy Fischer-Price-Keith Ferguson-Bill Farmer-Paul Eiding-Greg Dykstra-John Cygan-Sean Conroy-Patrick Carlyle-Natalie Jane Dang-Gage Davenport-Ethan Louis Samuels DiSalvio-Faith Goblirsch-Brooke Klinger-Nikolas Michailidis-Marley Pearson-Lindsay Lefler,monster-training camp-dormitory-friendship-games-prequel-feud-bully-best friend-university-fraternity-aftercreditsstinger-college student-personification,/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg,/pK42lGbT48fClhtEcP7gvk4hoXP.jpg,585-10193-2062-863-62177-12-920-9806-49013-862-14160-9487-93456-10681-38757-953-127380-150540-950-82690-808
615453,Ne Zha,Animation-Fantasy-Adventure,zh,The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero but instead he becomes a devil incarnate because the Spirit Seed and a Demon Pill are switched.,23.317,Beijing Enlight Pictures-Horgos Coloroom Pictures-October Media-Chengdu Coco Cartoon,7/26/19,20000000,742500000,110,Released,,7.925,318,L�_ Yanting-Joseph-Han Mo-Chen Hao-L�_ Qi-Yang Wei-Zhang Jiaming-He Yuxiang-Ren Junpeng-Yu Chen-Liu Linzhu-Da Hai-Xingliner-Li Nan-Tao Yuan,based on novel or book-swordplay-magic-dragon-demon-16th century-donghua-feng shen yanyi-nezha character-nezha-3d computer animation,/vhnxaQel1CwfcwLtCkTNpSdjte1.jpg,/eGK2JJO1ZeoabWThHmC9IjUTmfP.jpg,635389-351694-532753-663558-573699-19067-612845-10753-535167-575813-455714-928344-360814-568160-10376-899112-637-43949-389-431693-20453
504093,The Legend of Nezha,Fantasy,zh,Nezha gets into trouble and implicates his parents who get punished by the heavens along with him. He bravely steps up and admits his fault which touches the heavens and his effort comes to fruition. The family of three finally reunites in the end.,3.241,Film Carnival-Rocket Science 3D-Its Just Us Productions-October Media,,20000000,742500000,110,Post Production,,0,0,Michelle Yeoh-Zhang Feng Yi-Collin Chou-Leo Wu-Winston Chao-Jiang Chao-Jike Junyi-Zhang Chunzhong-Xing Fei-Pao Guoan-Fu Qianwen,based on novel or book-swordplay-magic-curse-dragon-demon-historical-based on fairy tale-based on myths legends or folklore-crude-donghua-3d computer animation,/4SCKVllTzSo3iDmD8MDjK72QH4s.jpg,,
604,The Matrix Reloaded,Adventure-Action-Thriller-Science Fiction,en,Six months after the events depicted in The Matrix Neo has proved to be a good omen for the free humans as more and more humans are being freed from the matrix and brought to Zion the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war Neo Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough Agent Smith has somehow escaped deletion has become more powerful than before and has fixed Neo as his next target.,40.388,Village Roadshow Pictures-Silver Pictures-NPV Entertainment,5/15/03,150000000,738599701,138,Released,Free your mind.,7.038,9833,Keanu Reeves-Laurence Fishburne-Carrie-Anne Moss-Hugo Weaving-Jada Pinkett Smith-Gloria Foster-Harold Perrineau-Monica Bellucci-Harry Lennix-Lambert Wilson-Randall Duk Kim-Nona Gaye-Anthony Zerbe-Daniel Bernhardt-Helmut Bakaitis-David Kilde-Matt McColm-Collin Chou-Neil Rayment-Adrian Rayment-Don Battee-Valerie Berry-Steve Bastoni-Ian Bliss-Liliana Bogatko-Michael Budd-Stoney Burke-Kelly Butler-Josephine Byrnes-Noris Campos-Paul Cotter-Marlene Cummins-Attila Davidhazy-Essie Davis-Terrell Dixon-Nash Edgerton-David Franklin-Daryl Heath-Roy Jones Jr.-Austin Galuppo-Malcolm Kennard-Christopher Kirby-Peter Lamb-Nathaniel Lees-Tony Lynch-Robert Mammone-Joshua Mbakwe-Chris Mitchell-Steve Morris-Tory Mussett-Rene Naufahu-Robyn Nevin-David William No-Genevieve O'Reilly-Socratis Otto-Monta�o Rain-Rupert Reid-Cornel West-David Roberts-Shane C. Rodrigo-Nick Scoggin-Kevin Scott-Tahei Simpson-Frankie Stevens-Nicandro Thomas-Gina Torres-Andrew Valli-Andy Arness-Steve Vella-John Walton-Clayton Watson-Leigh Whannell-Bernard White-Scott McLean-Anthony Brandon Wong-Christine Anu-Ray Anthony-Rick Shuster-Tiger Hu Chen-Marcus Young-David Leitch,saving the world-artificial intelligence-man vs machine-prophecy-martial arts-kung fu-underground world-dream-hero-fight-computer virus-key-future-plato-precognition-rave-dying and death-virtual reality-dystopia-computer-faith-truth-car crash-mission-cyberpunk-woman director-action hero-gnosticism-oracle,/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,/pxK1iK6anS6erGg4QePmMKbB1E7.jpg,605-603-607-296-2048-2501-608-36668-534-280-1271-36658-36657-954-602-218-1893-1858-558-1894-180
14160,Up,Animation-Comedy-Family-Adventure,en,Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78 life seems to have passed him by until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.,96.804,Pixar,5/28/09,175000000,735099082,96,Released,The greatest adventure is just getting back home.,7.954,19277,Ed Asner-Christopher Plummer-Jordan Nagai-Bob Peterson-Delroy Lindo-Jerome Ranft-John Ratzenberger-David Kaye-Elie Docter-Jeremy Leary-Mickie McGowan-Danny Mann-Donald Fullilove-Jess Harnell-Josh Cooley-Pete Docter-Mark Andrews-Bob Bergen-Brenda Chapman-Emma Coats-John Cygan-Paul Eiding-Tony Fucile-Teresa Ganzel-Sherry Lynn-Laraine Newman-Teddy Newton-Jeff Pidgeon-Valerie LaPointe-Jan Rabson-Bob Scott,central and south america-age difference-balloon-travel-dog-duringcreditsstinger-pets-exploring-senior,/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,12-10681-2062-585-862-9806-10193-863-150540-920-62177-425-808-62211-8587-38757-20352-49013-9502-10191-950
385128,F9,Action-Adventure-Crime,en,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,63.178,Original Film-One Race-Perfect Storm Entertainment-Universal Pictures-Roth-Kirschenbaum Films,5/19/21,200000000,726229501,143,Released,Justice is coming.,7.1,6718,Vin Diesel-Michelle Rodriguez-Tyrese Gibson-Ludacris-John Cena-Nathalie Emmanuel-Jordana Brewster-Sung Kang-Michael Rooker-Helen Mirren-Kurt Russell-Charlize Theron-Finn Cole-Thue Ersted Rasmussen-Anna Sawai-Lucas Black-Shad Moss-Don Omar-Shea Whigham-Vinnie Bennett-J. D. Pardo-Jim Parrack-Siena Agudong-Isaac Holtane-Immanuel Holtane-Azia Dinea Hale-Zhang Juju-Karson Kern-Igby Rigney-Sophia Tatum-Francis Ngannou-Martyn Ford-Bad Bunny-Jimmy Lin-Jason Tobin-Cardi B-Cered-Ozuna-Oqwe Lin-Bill Simmons-Vincent Sinclair Diesel-Luka Hays-Robert Bastens-Jason Statham-Gal Gadot-Demitra Sealy,speed-family relationships-sequel-duringcreditsstinger-fast car-brother brother relationship,/bOFaAXmWWXC3Rbv4u4uM9ZSzRXP.jpg,/xXHZeb1yhJvnSHPzZDqee0zfMb6.jpg,451048-436969-337339-497698-384018-168259-13804-9615-51497-550988-637649-584-82992-9799-379686-588228-450519-512195-617502-788106-566525
49047,Gravity,Science Fiction-Thriller-Drama,en,Dr. Ryan Stone a brilliant medical engineer on her first Shuttle mission with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk disaster strikes. The Shuttle is destroyed leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.,25.848,Esperanto Filmoj-Warner Bros. Pictures-Heyday Films,10/3/13,105000000,723192705,91,Released,Don't let go.,7.2,14727,Sandra Bullock-George Clooney-Ed Harris-Orto Ignatiussen-Phaldut Sharma-Amy Warren-Basher Savage,space mission-loss-space-astronaut-space station-trapped in space,/kZ2nZw8D681aphje8NJi8EfbL1U.jpg,/a2n6bKD7qhCPCAEALgsAhWOAQcc.jpg,37724-274870-72190-194662-68724-286217-68726-157336-106646-101299-64690-181808-118340-75656-76338-77338-152601-146233-49521-109445-37165
100402,Captain America: The Winter Soldier,Action-Adventure-Science Fiction,en,After the cataclysmic events in New York with The Avengers Steve Rogers aka Captain America is living quietly in Washington D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed Captain America and the Black Widow enlist the help of a new ally the Falcon. However they soon find themselves up against an unexpected and formidable enemy���the Winter Soldier.,37.187,Marvel Studios,3/20/14,170000000,714766572,136,Released,In heroes we trust.,7.674,17566,Chris Evans-Scarlett Johansson-Sebastian Stan-Anthony Mackie-Cobie Smulders-Frank Grillo-Emily VanCamp-Hayley Atwell-Robert Redford-Samuel L. Jackson-Toby Jones-Jenny Agutter-Maximiliano Hern��ndez-Georges St-Pierre-Callan Mulvey-Alan Dale-Chin Han-Bernard White-Stan Lee-Garry Shandling-Salvator Xuereb-Brian Duffy-Zack Duhame-Adetokumboh M'Cormack-Christopher George Sarris-Aaron Himelstein-Allan Chanes-Joe Russo-Christopher Markus-Stephen McFeely-Pat Healy-Ed Brubaker-D.C. Pierson-Danny Pudi-Bernie Zilinskas-Branka Katiۈ-Angela Russo-Otstot-Jon Sklaroff-Chad Todhunter-Abigail Marlowe-Jeremy Maxwell-Emerson Brooks-Evan Parke-Ricardo Chacon-Griffin M. Allen-Ann Russo-Joe Rosalina-Michael Debeljak-Eddie J. Fernandez-Jody Hart-Steven Culp-Derek Hughes-Wendy Hoopes-Ethan Rains-Dominic Rains-Charles Wittman-Andy Martinez Jr.-Michael De Geus-Terence O'Rourke-Anne Grimenstein-Dante Rosalina-Robert Clotworthy-June Christopher-Gary Sinise-Henry Goodman-Dean Barlage-Joel Thingvall-Thomas Kretschmann-Elizabeth Olsen-Nestor Serrano-Aaron Taylor-Johnson,washington dc usa-future-shield-superhero-based on comic-aftercreditsstinger-duringcreditsstinger-marvel cinematic universe (mcu)-political thriller,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,1771-76338-99861-271110-68721-10138-10195-102899-118340-24428-1726-284052-1724-283995-127585-284053-102382-315635-363088-284054-49521
50619,The Twilight Saga: Breaking Dawn - Part 1,Adventure-Fantasy-Romance,en,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,61.355,Summit Entertainment-Sunswept Entertainment-TSBD Canada Productions-TSBD Louisiana-TSBD Productions-Temple Hill Entertainment-Total Entertainment,11/16/11,110000000,712171856,117,Released,Forever is just the beginning,6.206,8133,Kristen Stewart-Robert Pattinson-Taylor Lautner-Billy Burke-Peter Facinelli-Michael Sheen-Elizabeth Reaser-Kellan Lutz-Nikki Reed-Jackson Rathbone-Ashley Greene-Anna Kendrick-Sarah Clarke-Christian Camargo-Gil Birmingham-Julia Jones-Booboo Stewart-M�_a Maestro-Casey LaBow-Maggie Grace-MyAnna Buring-Ty Olsson-Christian Sloan-James Pizzinato-Ian Harmon-Gabriel Carter-Christian Serratos-Michael Welch-Justin Chon-Christopher Heyerdahl-Jamie Campbell Bower-Andy Rukes-Alex Rice-Paul Becker-Stephanie Moseley-Kiowa Gordon-Tyson Houseman-Chaske Spencer-Bronson Pelletier-Alex Meraz-Tinsel Korey-Tanaya Beatty-Sienna Joseph-Carolina Virguez-Sebasti�o Lemos-Mackenzie Foy-Ali Faulkner-Charlie Bewley-Daniel Cudmore-Stephenie Meyer-Melissa Rosenberg,based on novel or book-vampire-hybrid-teen movie-werewolf-supernatural creature-dead-duringcreditsstinger-based on young adult novel,/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,/yLpMWckfrzRiNZxB2tgBa5TkUKh.jpg,24021-50620-18239-8966-58595-12444-1029119-675-32657-767-12445-674-131631-10140-672-1865-222935-70160-597-673-411
119450,Dawn of the Planet of the Apes,Science Fiction-Action-Drama-Thriller,en,A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity while Caesar tries to maintain dominance over his community of intelligent apes.,67.225,TSG Entertainment-Chernin Entertainment-Ingenious Media,6/26/14,170000000,710644566,130,Released,One last chance for peace.,7.31,10486,Andy Serkis-Jason Clarke-Gary Oldman-Keri Russell-Toby Kebbell-Kodi Smit-McPhee-Kirk Acevedo-Nick Thurston-Terry Notary-Karin Konoval-Judy Greer-Jon Eyez-Enrique Murciano-Doc Shaw-Lee Ross-Keir O'Donnell-Kevin Rankin-Jocko Sims-Al Vicente-Matthew James-Richard King-Scott Lang-Deneen Tyler-Mustafa Harris-Lombardo Boyar-Mike Seal-J.D. Evermore-Chase Boltin-Michael Papajohn-Thomas Rosales Jr.-Carol Sutton-Christopher Berry-Sergio Kato-Michael Bloomberg-James Franco-Santana Draper-Monica Rene'e Anderson-John L. Armijo-Joe Bravo-Steve D'Assis-Mike R. Moreau-Jazzy Ellis-Lucky Johnson-Allyson Leigh Jordan-Angela Kerecz-Bobby Kerecz-Anthony A. Kung-Richie J. Ladner-John R Mangus-John Parsons-Mel Powell-Carl Joseph Schreiber-Timothy Wyant-Lynnanne Zager-Barack Obama,dystopia-post-apocalyptic future-animal attack-leader-colony-forest-sequel-woods-ape-scientist-monkey-medical research-plague-2030s,/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg,61791-281338-127585-137113-91314-58087-124905-98566-118340-100402-198663-240832-122917-76338-102382-135397-49679-57158-49521-131631-99861
